x0	x1	x2	F	G	Robustness
0.0	0.0	0.0	1.1761719	0.19648437	0.0143853985
0.0	0.0	0.0	1.1761719	0.20390625	0.014339181
0.0	0.0	0.0	1.1761719	0.21132812	0.014949925
0.0	0.0	0.0	1.1761719	0.21875	0.015157346
0.0	0.0	0.0	1.1761719	0.22617188	0.015285313
0.0	0.0	0.0	1.1835938	0.1	0.0062520616
0.0	0.0	0.0	1.1835938	0.107421875	0.0073143393
0.0	0.0	0.0	1.1835938	0.11484375	0.008307427
0.0	0.0	0.0	1.1835938	0.12226562	0.009208409
0.0	0.0	0.0	1.1835938	0.1296875	0.010003038
0.0	0.0	0.0	1.1835938	0.13710937	0.010666491
0.0	0.0	0.0	1.1835938	0.14453125	0.011181682
0.0	0.0	0.0	1.1835938	0.15195313	0.011522764
0.0	0.0	0.0	1.1835938	0.159375	0.011897214
0.0	0.0	0.0	1.1835938	0.16679688	0.01260126
0.0	0.0	0.0	1.1835938	0.17421874	0.013199586
0.0	0.0	0.0	1.1835938	0.18164062	0.01367957
0.0	0.0	0.0	1.1835938	0.1890625	0.0140216
0.0	0.0	0.0	1.1835938	0.19648437	0.0146665275
0.0	0.0	0.0	1.1835938	0.20390625	0.015263973
0.0	0.0	0.0	1.1835938	0.21132812	0.015711011
0.0	0.0	0.0	1.1835938	0.21875	0.015887687
0.0	0.0	0.0	1.1835938	0.22617188	0.016060034
0.0	0.0	0.0	1.1835938	0.23359376	0.016308635
0.0	0.0	0.0	1.1910156	0.1	0.006795706
0.0	0.0	0.0	1.1910156	0.107421875	0.0077079106
0.0	0.0	0.0	1.1910156	0.11484375	0.008695697
0.0	0.0	0.0	1.1910156	0.12226562	0.009814272
0.0	0.0	0.0	1.1910156	0.1296875	0.010854663
0.0	0.0	0.0	1.1910156	0.13710937	0.011792824
0.0	0.0	0.0	1.1910156	0.14453125	0.012606526
0.0	0.0	0.0	1.1910156	0.15195313	0.013272263
0.0	0.0	0.0	1.1910156	0.159375	0.013760284
0.0	0.0	0.0	1.1910156	0.16679688	0.014046228
0.0	0.0	0.0	1.1910156	0.17421874	0.014105059
0.0	0.0	0.0	1.1910156	0.18164062	0.0142840035
0.0	0.0	0.0	1.1910156	0.1890625	0.01477688
0.0	0.0	0.0	1.1910156	0.19648437	0.015125262
0.0	0.0	0.0	1.1910156	0.20390625	0.015467653
0.0	0.0	0.0	1.1910156	0.21132812	0.016097542
0.0	0.0	0.0	1.1910156	0.21875	0.016564494
0.0	0.0	0.0	1.1910156	0.22617188	0.016846402
0.0	0.0	0.0	1.1910156	0.23359376	0.016919322
0.0	0.0	0.0	1.1910156	0.24101561	0.016936969
0.0	0.0	0.0	1.1984375	0.1	0.0076244287
0.0	0.0	0.0	1.1984375	0.107421875	0.00873764
0.0	0.0	0.0	1.1984375	0.11484375	0.009770321
0.0	0.0	0.0	1.1984375	0.12226562	0.010698887
0.0	0.0	0.0	1.1984375	0.1296875	0.0115052685
0.0	0.0	0.0	1.1984375	0.13710937	0.012167826
0.0	0.0	0.0	1.1984375	0.14453125	0.013252197
0.0	0.0	0.0	1.1984375	0.15195313	0.01424068
0.0	0.0	0.0	1.1984375	0.159375	0.015081268
0.0	0.0	0.0	1.1984375	0.16679688	0.015745606
0.0	0.0	0.0	1.1984375	0.17421874	0.016204132
0.0	0.0	0.0	1.1984375	0.18164062	0.016424112
0.0	0.0	0.0	1.1984375	0.1890625	0.016372405
0.0	0.0	0.0	1.1984375	0.19648437	0.01602548
0.0	0.0	0.0	1.1984375	0.20390625	0.016186832
0.0	0.0	0.0	1.1984375	0.21132812	0.016373808
0.0	0.0	0.0	1.1984375	0.21875	0.016884342
0.0	0.0	0.0	1.1984375	0.22617188	0.017374236
0.0	0.0	0.0	1.1984375	0.23359376	0.017665515
0.0	0.0	0.0	1.1984375	0.24101561	0.017736426
0.0	0.0	0.0	1.1984375	0.2484375	0.017558247
0.0	0.0	0.0	1.2058594	0.1	0.007934816
0.0	0.0	0.0	1.2058594	0.107421875	0.009139342
0.0	0.0	0.0	1.2058594	0.11484375	0.010378204
0.0	0.0	0.0	1.2058594	0.12226562	0.01154124
0.0	0.0	0.0	1.2058594	0.1296875	0.01261398
0.0	0.0	0.0	1.2058594	0.13710937	0.013568645
0.0	0.0	0.0	1.2058594	0.14453125	0.014383923
0.0	0.0	0.0	1.2058594	0.15195313	0.015033014
0.0	0.0	0.0	1.2058594	0.159375	0.015509145
0.0	0.0	0.0	1.2058594	0.16679688	0.016554482
0.0	0.0	0.0	1.2058594	0.17421874	0.01742681
0.0	0.0	0.0	1.2058594	0.18164062	0.018086651
0.0	0.0	0.0	1.2058594	0.1890625	0.018500436
0.0	0.0	0.0	1.2058594	0.19648437	0.018629618
0.0	0.0	0.0	1.2058594	0.20390625	0.018443147
0.0	0.0	0.0	1.2058594	0.21132812	0.017914344
0.0	0.0	0.0	1.2058594	0.21875	0.017390938
0.0	0.0	0.0	1.2058594	0.22617188	0.017627575
0.0	0.0	0.0	1.2058594	0.23359376	0.018141773
0.0	0.0	0.0	1.2058594	0.24101561	0.01844494
0.0	0.0	0.0	1.2058594	0.2484375	0.018510727
0.0	0.0	0.0	1.2058594	0.25585938	0.018310845
0.0	0.0	0.0	1.2132813	0.1	0.009013744
0.0	0.0	0.0	1.2132813	0.107421875	0.010165505
0.0	0.0	0.0	1.2132813	0.11484375	0.011220841
0.0	0.0	0.0	1.2132813	0.12226562	0.012158029
0.0	0.0	0.0	1.2132813	0.1296875	0.012957929
0.0	0.0	0.0	1.2132813	0.13710937	0.014177773
0.0	0.0	0.0	1.2132813	0.14453125	0.015304627
0.0	0.0	0.0	1.2132813	0.15195313	0.01629785
0.0	0.0	0.0	1.2132813	0.159375	0.017125273
0.0	0.0	0.0	1.2132813	0.16679688	0.017760012
0.0	0.0	0.0	1.2132813	0.17421874	0.018169632
0.0	0.0	0.0	1.2132813	0.18164062	0.018754708
0.0	0.0	0.0	1.2132813	0.1890625	0.019651312
0.0	0.0	0.0	1.2132813	0.19648437	0.02029082
0.0	0.0	0.0	1.2132813	0.20390625	0.020638345
0.0	0.0	0.0	1.2132813	0.21132812	0.02065271
0.0	0.0	0.0	1.2132813	0.21875	0.020291368
0.0	0.0	0.0	1.2132813	0.22617188	0.019526904
0.0	0.0	0.0	1.2132813	0.23359376	0.018334748
0.0	0.0	0.0	1.2132813	0.24101561	0.01886892
0.0	0.0	0.0	1.2132813	0.2484375	0.019182947
0.0	0.0	0.0	1.2132813	0.25585938	0.019241868
0.0	0.0	0.0	1.2132813	0.26328126	0.019018147
0.0	0.0	0.0	1.2207031	0.1	0.009479508
0.0	0.0	0.0	1.2207031	0.107421875	0.010827351
0.0	0.0	0.0	1.2207031	0.11484375	0.0121119935
0.0	0.0	0.0	1.2207031	0.12226562	0.013304148
0.0	0.0	0.0	1.2207031	0.1296875	0.014388749
0.0	0.0	0.0	1.2207031	0.13710937	0.015339363
0.0	0.0	0.0	1.2207031	0.14453125	0.016131226
0.0	0.0	0.0	1.2207031	0.15195313	0.016739212
0.0	0.0	0.0	1.2207031	0.159375	0.0178479
0.0	0.0	0.0	1.2207031	0.16679688	0.018885462
0.0	0.0	0.0	1.2207031	0.17421874	0.019729175
0.0	0.0	0.0	1.2207031	0.18164062	0.020341938
0.0	0.0	0.0	1.2207031	0.1890625	0.020686446
0.0	0.0	0.0	1.2207031	0.19648437	0.020860143
0.0	0.0	0.0	1.2207031	0.20390625	0.021767175
0.0	0.0	0.0	1.2207031	0.21132812	0.02236786
0.0	0.0	0.0	1.2207031	0.21875	0.022611337
0.0	0.0	0.0	1.2207031	0.22617188	0.022457594
0.0	0.0	0.0	1.2207031	0.23359376	0.021865407
0.0	0.0	0.0	1.2207031	0.24101561	0.020807112
0.0	0.0	0.0	1.2207031	0.2484375	0.01955681
0.0	0.0	0.0	1.2207031	0.25585938	0.019880835
0.0	0.0	0.0	1.2207031	0.26328126	0.019931259
0.0	0.0	0.0	1.2207031	0.27070314	0.019679826
0.0	0.0	0.0	1.228125	0.1	0.010369755
0.0	0.0	0.0	1.228125	0.107421875	0.011540802
0.0	0.0	0.0	1.228125	0.11484375	0.012601098
0.0	0.0	0.0	1.228125	0.12226562	0.013678195
0.0	0.0	0.0	1.228125	0.1296875	0.015028849
0.0	0.0	0.0	1.228125	0.13710937	0.016280286
0.0	0.0	0.0	1.228125	0.14453125	0.017406184
0.0	0.0	0.0	1.228125	0.15195313	0.01837931
0.0	0.0	0.0	1.228125	0.159375	0.019166064
0.0	0.0	0.0	1.228125	0.16679688	0.019738363
0.0	0.0	0.0	1.228125	0.17421874	0.020260822
0.0	0.0	0.0	1.228125	0.18164062	0.021345304
0.0	0.0	0.0	1.228125	0.1890625	0.022197796
0.0	0.0	0.0	1.228125	0.19648437	0.022770396
0.0	0.0	0.0	1.228125	0.20390625	0.023025526
0.0	0.0	0.0	1.228125	0.21132812	0.022923497
0.0	0.0	0.0	1.228125	0.21875	0.023782386
0.0	0.0	0.0	1.228125	0.22617188	0.024295958
0.0	0.0	0.0	1.228125	0.23359376	0.024384929
0.0	0.0	0.0	1.228125	0.24101561	0.02400479
0.0	0.0	0.0	1.228125	0.2484375	0.023117123
0.0	0.0	0.0	1.228125	0.25585938	0.021691969
0.0	0.0	0.0	1.228125	0.26328126	0.020551682
0.0	0.0	0.0	1.228125	0.27070314	0.020710468
0.0	0.0	0.0	1.228125	0.278125	0.020380866
0.0	0.0	0.0	1.2355468	0.1	0.011138685
0.0	0.0	0.0	1.2355468	0.107421875	0.012529105
0.0	0.0	0.0	1.2355468	0.11484375	0.013841575
0.0	0.0	0.0	1.2355468	0.12226562	0.015042381
0.0	0.0	0.0	1.2355468	0.1296875	0.016114885
0.0	0.0	0.0	1.2355468	0.13710937	0.017035026
0.0	0.0	0.0	1.2355468	0.14453125	0.017776184
0.0	0.0	0.0	1.2355468	0.15195313	0.019090317
0.0	0.0	0.0	1.2355468	0.159375	0.020271314
0.0	0.0	0.0	1.2355468	0.16679688	0.021269565
0.0	0.0	0.0	1.2355468	0.17421874	0.022050979
0.0	0.0	0.0	1.2355468	0.18164062	0.022578062
0.0	0.0	0.0	1.2355468	0.1890625	0.022810737
0.0	0.0	0.0	1.2355468	0.19648437	0.023694875
0.0	0.0	0.0	1.2355468	0.20390625	0.024533937
0.0	0.0	0.0	1.2355468	0.21132812	0.025043936
0.0	0.0	0.0	1.2355468	0.21875	0.02517079
0.0	0.0	0.0	1.2355468	0.22617188	0.024876682
0.0	0.0	0.0	1.2355468	0.23359376	0.02568798
0.0	0.0	0.0	1.2355468	0.24101561	0.026058855
0.0	0.0	0.0	1.2355468	0.2484375	0.025921715
0.0	0.0	0.0	1.2355468	0.25585938	0.025238434
0.0	0.0	0.0	1.2355468	0.26328126	0.023967484
0.0	0.0	0.0	1.2355468	0.27070314	0.022087565
0.0	0.0	0.0	1.2355468	0.278125	0.021602528
0.0	0.0	0.0	1.2355468	0.28554687	0.021375882
0.0	0.0	0.0	1.2429688	0.1	0.011622183
0.0	0.0	0.0	1.2429688	0.107421875	0.012791079
0.0	0.0	0.0	1.2429688	0.11484375	0.014322052
0.0	0.0	0.0	1.2429688	0.12226562	0.015782153
0.0	0.0	0.0	1.2429688	0.1296875	0.017145572
0.0	0.0	0.0	1.2429688	0.13710937	0.01839094
0.0	0.0	0.0	1.2429688	0.14453125	0.019487856
0.0	0.0	0.0	1.2429688	0.15195313	0.02041096
0.0	0.0	0.0	1.2429688	0.159375	0.02112168
0.0	0.0	0.0	1.2429688	0.16679688	0.021747159
0.0	0.0	0.0	1.2429688	0.17421874	0.022991383
0.0	0.0	0.0	1.2429688	0.18164062	0.024017798
0.0	0.0	0.0	1.2429688	0.1890625	0.024781192
0.0	0.0	0.0	1.2429688	0.19648437	0.025240676
0.0	0.0	0.0	1.2429688	0.20390625	0.025361111
0.0	0.0	0.0	1.2429688	0.21132812	0.025946723
0.0	0.0	0.0	1.2429688	0.21875	0.026744751
0.0	0.0	0.0	1.2429688	0.22617188	0.027142433
0.0	0.0	0.0	1.2429688	0.23359376	0.027089814
0.0	0.0	0.0	1.2429688	0.24101561	0.026773216
0.0	0.0	0.0	1.2429688	0.2484375	0.027459243
0.0	0.0	0.0	1.2429688	0.25585938	0.027605416
0.0	0.0	0.0	1.2429688	0.26328126	0.027157312
0.0	0.0	0.0	1.2429688	0.27070314	0.02607158
0.0	0.0	0.0	1.2429688	0.278125	0.024316365
0.0	0.0	0.0	1.2429688	0.28554687	0.0224087
0.0	0.0	0.0	1.2429688	0.29296875	0.022291461
0.0	0.0	0.0	1.2503906	0.1	0.012757041
0.0	0.0	0.0	1.2503906	0.107421875	0.0141735
0.0	0.0	0.0	1.2503906	0.11484375	0.01548746
0.0	0.0	0.0	1.2503906	0.12226562	0.016672798
0.0	0.0	0.0	1.2503906	0.1296875	0.017706344
0.0	0.0	0.0	1.2503906	0.13710937	0.018831758
0.0	0.0	0.0	1.2503906	0.14453125	0.020272272
0.0	0.0	0.0	1.2503906	0.15195313	0.021571847
0.0	0.0	0.0	1.2503906	0.159375	0.022701574
0.0	0.0	0.0	1.2503906	0.16679688	0.023624117
0.0	0.0	0.0	1.2503906	0.17421874	0.024302667
0.0	0.0	0.0	1.2503906	0.18164062	0.024701713
0.0	0.0	0.0	1.2503906	0.1890625	0.025591148
0.0	0.0	0.0	1.2503906	0.19648437	0.026631752
0.0	0.0	0.0	1.2503906	0.20390625	0.02735704
0.0	0.0	0.0	1.2503906	0.21132812	0.02772347
0.0	0.0	0.0	1.2503906	0.21875	0.027682608
0.0	0.0	0.0	1.2503906	0.22617188	0.028109798
0.0	0.0	0.0	1.2503906	0.23359376	0.028815648
0.0	0.0	0.0	1.2503906	0.24101561	0.029041184
0.0	0.0	0.0	1.2503906	0.2484375	0.02873422
0.0	0.0	0.0	1.2503906	0.25585938	0.028582131
0.0	0.0	0.0	1.2503906	0.26328126	0.029043717
0.0	0.0	0.0	1.2503906	0.27070314	0.028862717
0.0	0.0	0.0	1.2503906	0.278125	0.027993934
0.0	0.0	0.0	1.2503906	0.28554687	0.026393177
0.0	0.0	0.0	1.2503906	0.29296875	0.024046952
0.0	0.0	0.0	1.2503906	0.30039063	0.023131782
0.0	0.0	0.0	1.2578125	0.1	0.013194395
0.0	0.0	0.0	1.2578125	0.107421875	0.014828714
0.0	0.0	0.0	1.2578125	0.11484375	0.016390247
0.0	0.0	0.0	1.2578125	0.12226562	0.017861066
0.0	0.0	0.0	1.2578125	0.1296875	0.019212224
0.0	0.0	0.0	1.2578125	0.13710937	0.020419696
0.0	0.0	0.0	1.2578125	0.14453125	0.021453122
0.0	0.0	0.0	1.2578125	0.15195313	0.02228363
0.0	0.0	0.0	1.2578125	0.159375	0.023223782
0.0	0.0	0.0	1.2578125	0.16679688	0.024595743
0.0	0.0	0.0	1.2578125	0.17421874	0.025761383
0.0	0.0	0.0	1.2578125	0.18164062	0.026680911
0.0	0.0	0.0	1.2578125	0.1890625	0.02731097
0.0	0.0	0.0	1.2578125	0.19648437	0.02761058
0.0	0.0	0.0	1.2578125	0.20390625	0.028089097
0.0	0.0	0.0	1.2578125	0.21132812	0.029121155
0.0	0.0	0.0	1.2578125	0.21875	0.029775335
0.0	0.0	0.0	1.2578125	0.22617188	0.029994598
0.0	0.0	0.0	1.2578125	0.23359376	0.029740406
0.0	0.0	0.0	1.2578125	0.24101561	0.030174335
0.0	0.0	0.0	1.2578125	0.2484375	0.030717632
0.0	0.0	0.0	1.2578125	0.25585938	0.030688928
0.0	0.0	0.0	1.2578125	0.26328126	0.03003622
0.0	0.0	0.0	1.2578125	0.27070314	0.030233325
0.0	0.0	0.0	1.2578125	0.278125	0.030353902
0.0	0.0	0.0	1.2578125	0.28554687	0.029727364
0.0	0.0	0.0	1.2578125	0.29296875	0.028306948
0.0	0.0	0.0	1.2578125	0.30039063	0.026069598
0.0	0.0	0.0	1.2578125	0.3078125	0.023901207
0.0	0.0	0.0	1.2652344	0.1	0.014252724
0.0	0.0	0.0	1.2652344	0.107421875	0.015667964
0.0	0.0	0.0	1.2652344	0.11484375	0.016955193
0.0	0.0	0.0	1.2652344	0.12226562	0.018173244
0.0	0.0	0.0	1.2652344	0.1296875	0.019819504
0.0	0.0	0.0	1.2652344	0.13710937	0.021359554
0.0	0.0	0.0	1.2652344	0.14453125	0.02276515
0.0	0.0	0.0	1.2652344	0.15195313	0.024003623
0.0	0.0	0.0	1.2652344	0.159375	0.025038699
0.0	0.0	0.0	1.2652344	0.16679688	0.025840642
0.0	0.0	0.0	1.2652344	0.17421874	0.026371317
0.0	0.0	0.0	1.2652344	0.18164062	0.027478008
0.0	0.0	0.0	1.2652344	0.1890625	0.028678605
0.0	0.0	0.0	1.2652344	0.19648437	0.0295783
0.0	0.0	0.0	1.2652344	0.20390625	0.030136565
0.0	0.0	0.0	1.2652344	0.21132812	0.030304609
0.0	0.0	0.0	1.2652344	0.21875	0.030503782
0.0	0.0	0.0	1.2652344	0.22617188	0.031485833
0.0	0.0	0.0	1.2652344	0.23359376	0.032013066
0.0	0.0	0.0	1.2652344	0.24101561	0.032029293
0.0	0.0	0.0	1.2652344	0.2484375	0.03148231
0.0	0.0	0.0	1.2652344	0.25585938	0.03210546
0.0	0.0	0.0	1.2652344	0.26328126	0.032393463
0.0	0.0	0.0	1.2652344	0.27070314	0.032005183
0.0	0.0	0.0	1.2652344	0.278125	0.031174922
0.0	0.0	0.0	1.2652344	0.28554687	0.03162726
0.0	0.0	0.0	1.2652344	0.29296875	0.031271942
0.0	0.0	0.0	1.2652344	0.30039063	0.03005386
0.0	0.0	0.0	1.2652344	0.3078125	0.027943349
0.0	0.0	0.0	1.2652344	0.31523436	0.024937732
0.0	0.0	0.0	1.2726562	0.1	0.01513052
0.0	0.0	0.0	1.2726562	0.107421875	0.016794002
0.0	0.0	0.0	1.2726562	0.11484375	0.018361581
0.0	0.0	0.0	1.2726562	0.12226562	0.019811576
0.0	0.0	0.0	1.2726562	0.1296875	0.021114202
0.0	0.0	0.0	1.2726562	0.13710937	0.02224599
0.0	0.0	0.0	1.2726562	0.14453125	0.02317672
0.0	0.0	0.0	1.2726562	0.15195313	0.024666464
0.0	0.0	0.0	1.2726562	0.159375	0.026139745
0.0	0.0	0.0	1.2726562	0.16679688	0.027416306
0.0	0.0	0.0	1.2726562	0.17421874	0.02845767
0.0	0.0	0.0	1.2726562	0.18164062	0.029223153
0.0	0.0	0.0	1.2726562	0.1890625	0.029662902
0.0	0.0	0.0	1.2726562	0.19648437	0.030248055
0.0	0.0	0.0	1.2726562	0.20390625	0.031461686
0.0	0.0	0.0	1.2726562	0.21132812	0.032319307
0.0	0.0	0.0	1.2726562	0.21875	0.03276512
0.0	0.0	0.0	1.2726562	0.22617188	0.03274648
0.0	0.0	0.0	1.2726562	0.23359376	0.032838896
0.0	0.0	0.0	1.2726562	0.24101561	0.033711486
0.0	0.0	0.0	1.2726562	0.2484375	0.034038454
0.0	0.0	0.0	1.2726562	0.25585938	0.033762395
0.0	0.0	0.0	1.2726562	0.26328126	0.033201262
0.0	0.0	0.0	1.2726562	0.27070314	0.033838376
0.0	0.0	0.0	1.2726562	0.278125	0.033750936
0.0	0.0	0.0	1.2726562	0.28554687	0.032881357
0.0	0.0	0.0	1.2726562	0.29296875	0.032688297
0.0	0.0	0.0	1.2726562	0.30039063	0.032628946
0.0	0.0	0.0	1.2726562	0.3078125	0.031636678
0.0	0.0	0.0	1.2726562	0.31523436	0.029667268
0.0	0.0	0.0	1.2726562	0.32265624	0.02672399
0.0	0.0	0.0	1.2800782	0.1	0.015513893
0.0	0.0	0.0	1.2800782	0.107421875	0.017107321
0.0	0.0	0.0	1.2800782	0.11484375	0.018924236
0.0	0.0	0.0	1.2800782	0.12226562	0.020661775
0.0	0.0	0.0	1.2800782	0.1296875	0.022290176
0.0	0.0	0.0	1.2800782	0.13710937	0.023784759
0.0	0.0	0.0	1.2800782	0.14453125	0.025116215
0.0	0.0	0.0	1.2800782	0.15195313	0.02624573
0.0	0.0	0.0	1.2800782	0.159375	0.0271444
0.0	0.0	0.0	1.2800782	0.16679688	0.02780105
0.0	0.0	0.0	1.2800782	0.17421874	0.02935454
0.0	0.0	0.0	1.2800782	0.18164062	0.030672045
0.0	0.0	0.0	1.2800782	0.1890625	0.031707615
0.0	0.0	0.0	1.2800782	0.19648437	0.032414265
0.0	0.0	0.0	1.2800782	0.20390625	0.032736696
0.0	0.0	0.0	1.2800782	0.21132812	0.03292588
0.0	0.0	0.0	1.2800782	0.21875	0.03412658
0.0	0.0	0.0	1.2800782	0.22617188	0.034892745
0.0	0.0	0.0	1.2800782	0.23359376	0.03516797
0.0	0.0	0.0	1.2800782	0.24101561	0.034900263
0.0	0.0	0.0	1.2800782	0.2484375	0.035080083
0.0	0.0	0.0	1.2800782	0.25585938	0.03575392
0.0	0.0	0.0	1.2800782	0.26328126	0.03578665
0.0	0.0	0.0	1.2800782	0.27070314	0.035109825
0.0	0.0	0.0	1.2800782	0.278125	0.03502594
0.0	0.0	0.0	1.2800782	0.28554687	0.035269946
0.0	0.0	0.0	1.2800782	0.29296875	0.034667954
0.0	0.0	0.0	1.2800782	0.30039063	0.03354284
0.0	0.0	0.0	1.2800782	0.3078125	0.033804335
0.0	0.0	0.0	1.2800782	0.31523436	0.033053845
0.0	0.0	0.0	1.2800782	0.32265624	0.03124663
0.0	0.0	0.0	1.2800782	0.33007812	0.028368646
0.0	0.0	0.0	1.2875	0.1	0.01690832
0.0	0.0	0.0	1.2875	0.107421875	0.018570783
0.0	0.0	0.0	1.2875	0.11484375	0.02010657
0.0	0.0	0.0	1.2875	0.12226562	0.021496085
0.0	0.0	0.0	1.2875	0.1296875	0.022708708
0.0	0.0	0.0	1.2875	0.13710937	0.024302082
0.0	0.0	0.0	1.2875	0.14453125	0.026017616
0.0	0.0	0.0	1.2875	0.15195313	0.027572585
0.0	0.0	0.0	1.2875	0.159375	0.028938623
0.0	0.0	0.0	1.2875	0.16679688	0.030068649
0.0	0.0	0.0	1.2875	0.17421874	0.03092994
0.0	0.0	0.0	1.2875	0.18164062	0.03147891
0.0	0.0	0.0	1.2875	0.1890625	0.03243512
0.0	0.0	0.0	1.2875	0.19648437	0.033783406
0.0	0.0	0.0	1.2875	0.20390625	0.03478972
0.0	0.0	0.0	1.2875	0.21132812	0.035404764
0.0	0.0	0.0	1.2875	0.21875	0.035575025
0.0	0.0	0.0	1.2875	0.22617188	0.035529576
0.0	0.0	0.0	1.2875	0.23359376	0.036662012
0.0	0.0	0.0	1.2875	0.24101561	0.03727434
0.0	0.0	0.0	1.2875	0.2484375	0.037307
0.0	0.0	0.0	1.2875	0.25585938	0.036698014
0.0	0.0	0.0	1.2875	0.26328126	0.037171304
0.0	0.0	0.0	1.2875	0.27070314	0.03754977
0.0	0.0	0.0	1.2875	0.278125	0.037165746
0.0	0.0	0.0	1.2875	0.28554687	0.03596344
0.0	0.0	0.0	1.2875	0.29296875	0.03656298
0.0	0.0	0.0	1.2875	0.30039063	0.03625813
0.0	0.0	0.0	1.2875	0.3078125	0.03497912
0.0	0.0	0.0	1.2875	0.31523436	0.034805074
0.0	0.0	0.0	1.2875	0.32265624	0.034313746
0.0	0.0	0.0	1.2875	0.33007812	0.032676898
0.0	0.0	0.0	1.2875	0.3375	0.02987537
0.0	0.0	0.0	1.2875	1.88125	-0.39678723
0.0	0.0	0.0	1.2875	2.0	-0.3900353
0.0	0.0	0.0	1.2949219	0.1	0.017537028
0.0	0.0	0.0	1.2949219	0.107421875	0.019446658
0.0	0.0	0.0	1.2949219	0.11484375	0.021270419
0.0	0.0	0.0	1.2949219	0.12226562	0.022979012
0.0	0.0	0.0	1.2949219	0.1296875	0.024553133
0.0	0.0	0.0	1.2949219	0.13710937	0.025954885
0.0	0.0	0.0	1.2949219	0.14453125	0.027161052
0.0	0.0	0.0	1.2949219	0.15195313	0.028135167
0.0	0.0	0.0	1.2949219	0.159375	0.029547
0.0	0.0	0.0	1.2949219	0.16679688	0.031180976
0.0	0.0	0.0	1.2949219	0.17421874	0.03258291
0.0	0.0	0.0	1.2949219	0.18164062	0.033712573
0.0	0.0	0.0	1.2949219	0.1890625	0.03452219
0.0	0.0	0.0	1.2949219	0.19648437	0.034962334
0.0	0.0	0.0	1.2949219	0.20390625	0.0354091
0.0	0.0	0.0	1.2949219	0.21132812	0.03676226
0.0	0.0	0.0	1.2949219	0.21875	0.037710465
0.0	0.0	0.0	1.2949219	0.22617188	0.038185537
0.0	0.0	0.0	1.2949219	0.23359376	0.03813315
0.0	0.0	0.0	1.2949219	0.24101561	0.038056754
0.0	0.0	0.0	1.2949219	0.2484375	0.039049745
0.0	0.0	0.0	1.2949219	0.25585938	0.039417386
0.0	0.0	0.0	1.2949219	0.26328126	0.039105512
0.0	0.0	0.0	1.2949219	0.27070314	0.03828861
0.0	0.0	0.0	1.2949219	0.278125	0.03904397
0.0	0.0	0.0	1.2949219	0.28554687	0.03898473
0.0	0.0	0.0	1.2949219	0.29296875	0.03804128
0.0	0.0	0.0	1.2949219	0.30039063	0.03764136
0.0	0.0	0.0	1.2949219	0.3078125	0.037654094
0.0	0.0	0.0	1.2949219	0.31523436	0.036617696
0.0	0.0	0.0	1.2949219	0.32265624	0.035640866
0.0	0.0	0.0	1.2949219	0.33007812	0.03542605
0.0	0.0	0.0	1.2949219	0.3375	0.03396538
0.0	0.0	0.0	1.2949219	0.3449219	0.031244079
0.0	0.0	0.0	1.3023437	0.1	0.018388344
0.0	0.0	0.0	1.3023437	0.107421875	0.020005895
0.0	0.0	0.0	1.3023437	0.11484375	0.021502988
0.0	0.0	0.0	1.3023437	0.12226562	0.023502411
0.0	0.0	0.0	1.3023437	0.1296875	0.02540792
0.0	0.0	0.0	1.3023437	0.13710937	0.02718996
0.0	0.0	0.0	1.3023437	0.14453125	0.028812127
0.0	0.0	0.0	1.3023437	0.15195313	0.030241707
0.0	0.0	0.0	1.3023437	0.159375	0.031439595
0.0	0.0	0.0	1.3023437	0.16679688	0.032368407
0.0	0.0	0.0	1.3023437	0.17421874	0.03298536
0.0	0.0	0.0	1.3023437	0.18164062	0.034628943
0.0	0.0	0.0	1.3023437	0.1890625	0.036068395
0.0	0.0	0.0	1.3023437	0.19648437	0.037177272
0.0	0.0	0.0	1.3023437	0.20390625	0.037908234
0.0	0.0	0.0	1.3023437	0.21132812	0.038201608
0.0	0.0	0.0	1.3023437	0.21875	0.038298048
0.0	0.0	0.0	1.3023437	0.22617188	0.039619647
0.0	0.0	0.0	1.3023437	0.23359376	0.04044617
0.0	0.0	0.0	1.3023437	0.24101561	0.04071401
0.0	0.0	0.0	1.3023437	0.2484375	0.040361345
0.0	0.0	0.0	1.3023437	0.25585938	0.040480226
0.0	0.0	0.0	1.3023437	0.26328126	0.041227676
0.0	0.0	0.0	1.3023437	0.27070314	0.041245736
0.0	0.0	0.0	1.3023437	0.278125	0.04046835
0.0	0.0	0.0	1.3023437	0.28554687	0.040278688
0.0	0.0	0.0	1.3023437	0.29296875	0.040571466
0.0	0.0	0.0	1.3023437	0.30039063	0.039915435
0.0	0.0	0.0	1.3023437	0.3078125	0.038509525
0.0	0.0	0.0	1.3023437	0.31523436	0.038864113
0.0	0.0	0.0	1.3023437	0.32265624	0.038083985
0.0	0.0	0.0	1.3023437	0.33007812	0.036332548
0.0	0.0	0.0	1.3023437	0.3375	0.036396742
0.0	0.0	0.0	1.3023437	0.3449219	0.035117425
0.0	0.0	0.0	1.3023437	0.35234374	0.032474533
0.0	0.0	0.0	1.3097656	0.1	0.019629944
0.0	0.0	0.0	1.3097656	0.107421875	0.021536382
0.0	0.0	0.0	1.3097656	0.11484375	0.02332125
0.0	0.0	0.0	1.3097656	0.12226562	0.02495885
