CaI	IP3	CaS	g	k1	k2	Robustness
0.1	0.05	1100.0	0.0	0.53749996	0.1328125	0.03442079
0.1	0.05	1100.0	0.0	0.53749996	0.134375	0.03342077
0.1	0.05	1100.0	0.0	0.53749996	0.1359375	0.03179714
0.1	0.05	1100.0	0.0	0.53749996	0.1375	0.03179033
0.1	0.05	1100.0	0.0	0.53749996	0.1390625	0.02920106
0.1	0.05	1100.0	0.0	0.53749996	0.140625	0.02929455
0.1	0.05	1100.0	0.0	0.53749996	0.1421875	0.026642025
0.1	0.05	1100.0	0.0	0.53749996	0.14375	0.026842803
0.1	0.05	1100.0	0.0	0.53749996	0.1453125	0.02412355
0.1	0.05	1100.0	0.0	0.53749996	0.146875	0.024439394
0.1	0.05	1100.0	0.0	0.53749996	0.1484375	0.02165404
0.1	0.05	1100.0	0.0	0.53749996	0.15	0.022093639
0.1	0.05	1100.0	0.0	0.53749996	0.1515625	0.019244373
0.1	0.05	1100.0	0.0	0.53749996	0.153125	0.019815788
0.1	0.05	1100.0	0.0	0.53749996	0.1546875	0.016904727
0.1	0.05	1100.0	0.0	0.53749996	0.15625	0.017614782
0.1	0.05	1100.0	0.0	0.53749996	0.1578125	0.014643297
0.1	0.05	1100.0	0.0	0.53749996	0.159375	0.0155000985
0.1	0.05	1100.0	0.0	0.53749996	0.1609375	0.012475997
0.1	0.05	1100.0	0.0	0.53749996	0.1625	0.012028366
0.1	0.05	1100.0	0.0	0.53749996	0.1640625	0.010412484
0.1	0.05	1100.0	0.0	0.53749996	0.165625	0.0071632415
0.1	0.05	1100.0	0.0	0.53749996	0.16718751	0.006321579
0.1	0.05	1100.0	0.0	0.53749996	0.16875	0.005174488
0.1	0.05	1100.0	0.0	0.53749996	0.1703125	0.0063417405
0.1	0.05	1100.0	0.0	0.53749996	0.171875	0.0014600456
0.1	0.05	1100.0	0.0	0.53749996	0.1734375	3.4031272E-4
0.1	0.05	1100.0	0.0	0.53749996	0.17500001	0.0016227812
0.1	0.05	1100.0	0.0	0.53749996	0.1765625	-0.0026443005
0.1	0.05	1100.0	0.0	0.53749996	0.178125	-0.0026780665
0.1	0.05	1100.0	0.0	0.53749996	0.1796875	-0.0034894943
0.1	0.05	1100.0	0.0	0.53749996	0.18125	-0.007508576
0.1	0.05	1100.0	0.0	0.53749996	0.18281251	-0.0066870004
0.1	0.05	1100.0	0.0	0.53749996	0.184375	-0.008667305
0.1	0.05	1100.0	0.0	0.53749996	0.1859375	-0.011411279
0.1	0.05	1100.0	0.0	0.53749996	0.1875	-0.010237172
0.1	0.05	1100.0	0.0	0.53749996	0.1890625	-0.013867721
0.1	0.05	1100.0	0.0	0.53749996	0.19062501	-0.014777422
0.1	0.05	1100.0	0.0	0.53749996	0.1921875	-0.01473029
0.1	0.05	1100.0	0.0	0.53749996	0.19375	-0.023900896
0.1	0.05	1100.0	0.0	0.53749996	0.1953125	-0.03863612
0.1	0.05	1100.0	0.0	0.55	0.10625	-88.3873
0.1	0.05	1100.0	0.0	0.55	0.1078125	-87.54841
0.1	0.05	1100.0	0.0	0.55	0.109375	-86.502396
0.1	0.05	1100.0	0.0	0.55	0.1109375	-86.543274
0.1	0.05	1100.0	0.0	0.55	0.112500004	-85.26511
0.1	0.05	1100.0	0.0	0.55	0.1140625	-83.5028
0.1	0.05	1100.0	0.0	0.55	0.115625	-83.86499
0.1	0.05	1100.0	0.0	0.55	0.1171875	-81.59326
0.1	0.05	1100.0	0.0	0.55	0.118750006	-77.97104
0.1	0.05	1100.0	0.0	0.55	0.120312504	-76.26604
0.1	0.05	1100.0	0.0	0.55	0.121875	-74.479996
0.1	0.05	1100.0	0.0	0.55	0.1234375	-65.22487
0.1	0.05	1100.0	0.0	0.55	0.125	-63.594715
0.1	0.05	1100.0	0.0	0.55	0.1265625	-57.993633
0.1	0.05	1100.0	0.0	0.55	0.128125	-43.692204
0.1	0.05	1100.0	0.0	0.55	0.1296875	-47.770695
0.1	0.05	1100.0	0.0	0.55	0.13125	-21.508568
0.1	0.05	1100.0	0.0	0.55	0.1328125	-25.474747
0.1	0.05	1100.0	0.0	0.55	0.134375	-11.293694
0.1	0.05	1100.0	0.0	0.55	0.1359375	-0.28956205
0.1	0.05	1100.0	0.0	0.55	0.1375	-0.0012892485
0.1	0.05	1100.0	0.0	0.55	0.1390625	0.032008797
0.1	0.05	1100.0	0.0	0.55	0.140625	0.030296654
0.1	0.05	1100.0	0.0	0.55	0.1421875	0.029534161
0.1	0.05	1100.0	0.0	0.55	0.14375	0.029628426
0.1	0.05	1100.0	0.0	0.55	0.1453125	0.027103603
0.1	0.05	1100.0	0.0	0.55	0.146875	0.027295768
0.1	0.05	1100.0	0.0	0.55	0.1484375	0.024718866
0.1	0.05	1100.0	0.0	0.55	0.15	0.025019735
0.1	0.05	1100.0	0.0	0.55	0.1515625	0.022390023
0.1	0.05	1100.0	0.0	0.55	0.153125	0.022802785
0.1	0.05	1100.0	0.0	0.55	0.1546875	0.020123124
0.1	0.05	1100.0	0.0	0.55	0.15625	0.020654917
0.1	0.05	1100.0	0.0	0.55	0.1578125	0.017928138
0.1	0.05	1100.0	0.0	0.55	0.159375	0.018583462
0.1	0.05	1100.0	0.0	0.55	0.1609375	0.015810654
0.1	0.05	1100.0	0.0	0.55	0.1625	0.014591157
0.1	0.05	1100.0	0.0	0.55	0.1640625	0.013784468
0.1	0.05	1100.0	0.0	0.55	0.165625	0.0108358115
0.1	0.05	1100.0	0.0	0.55	0.16718751	0.0118582845
0.1	0.05	1100.0	0.0	0.55	0.16875	0.00886935
0.1	0.05	1100.0	0.0	0.55	0.1703125	0.010042936
0.1	0.05	1100.0	0.0	0.55	0.171875	0.007021144
0.1	0.05	1100.0	0.0	0.55	0.1734375	0.005352974
0.1	0.05	1100.0	0.0	0.55	0.17500001	0.005299926
0.1	0.05	1100.0	0.0	0.55	0.1765625	-0.010586798
0.1	0.05	1100.0	0.0	0.55	0.178125	0.003673181
0.1	0.05	1100.0	0.0	0.55	0.1796875	-0.0010316223
0.1	0.05	1100.0	0.0	0.55	0.18125	-0.0020006
0.1	0.05	1100.0	0.0	0.55	0.18281251	-9.545982E-4
0.1	0.05	1100.0	0.0	0.55	0.184375	-0.025791526
0.1	0.05	1100.0	0.0	0.55	0.1859375	-0.0043682307
0.1	0.05	1100.0	0.0	0.55	0.1875	-0.0056484193
0.1	0.05	1100.0	0.0	0.55	0.1890625	-0.009278074
0.1	0.05	1100.0	0.0	0.55	0.19062501	-0.019465208
0.1	0.05	1100.0	0.0	0.55	0.1921875	-0.0123410225
0.1	0.05	1100.0	0.0	0.55	0.19375	-0.014176011
0.1	0.05	1100.0	0.0	0.5625	0.1078125	-88.912025
0.1	0.05	1100.0	0.0	0.5625	0.109375	-88.23605
0.1	0.05	1100.0	0.0	0.5625	0.1109375	-87.437744
0.1	0.05	1100.0	0.0	0.5625	0.112500004	-87.41305
0.1	0.05	1100.0	0.0	0.5625	0.1140625	-86.48352
0.1	0.05	1100.0	0.0	0.5625	0.115625	-85.310745
0.1	0.05	1100.0	0.0	0.5625	0.1171875	-85.44841
0.1	0.05	1100.0	0.0	0.5625	0.118750006	-84.030876
0.1	0.05	1100.0	0.0	0.5625	0.120312504	-82.06327
0.1	0.05	1100.0	0.0	0.5625	0.121875	-82.62161
0.1	0.05	1100.0	0.0	0.5625	0.1234375	-80.152275
0.1	0.05	1100.0	0.0	0.5625	0.125	-76.256035
0.1	0.05	1100.0	0.0	0.5625	0.1265625	-75.072586
0.1	0.05	1100.0	0.0	0.5625	0.128125	-73.03804
0.1	0.05	1100.0	0.0	0.5625	0.1296875	-63.965714
0.1	0.05	1100.0	0.0	0.5625	0.13125	-61.630318
0.1	0.05	1100.0	0.0	0.5625	0.1328125	-58.268803
0.1	0.05	1100.0	0.0	0.5625	0.134375	-41.192894
0.1	0.05	1100.0	0.0	0.5625	0.1359375	-45.14984
0.1	0.05	1100.0	0.0	0.5625	0.1375	-28.51403
0.1	0.05	1100.0	0.0	0.5625	0.1390625	-22.3889
0.1	0.05	1100.0	0.0	0.5625	0.140625	-22.967789
0.1	0.05	1100.0	0.0	0.5625	0.1421875	-0.47471964
0.1	0.05	1100.0	0.0	0.5625	0.14375	-0.09525412
0.1	0.05	1100.0	0.0	0.5625	0.1453125	0.02968578
0.1	0.05	1100.0	0.0	0.5625	0.146875	0.027220905
0.1	0.05	1100.0	0.0	0.5625	0.1484375	0.027355924
0.1	0.05	1100.0	0.0	0.5625	0.15	0.026405573
0.1	0.05	1100.0	0.0	0.5625	0.1515625	0.021353483
0.1	0.05	1100.0	0.0	0.5625	0.153125	0.025009394
0.1	0.05	1100.0	0.0	0.5625	0.1546875	0.0013138652
0.1	0.05	1100.0	0.0	0.5625	0.15625	0.02286762
0.1	0.05	1100.0	0.0	0.5625	0.1578125	0.020707726
0.1	0.05	1100.0	0.0	0.5625	0.159375	0.020040214
0.1	0.05	1100.0	0.0	0.5625	0.1609375	0.018626794
0.1	0.05	1100.0	0.0	0.5625	0.1625	0.014262974
0.1	0.05	1100.0	0.0	0.5625	0.1640625	0.016623527
0.1	0.05	1100.0	0.0	0.5625	0.165625	0.013896331
0.1	0.05	1100.0	0.0	0.5625	0.16718751	0.014711067
0.1	0.05	1100.0	0.0	0.5625	0.16875	0.0119470805
0.1	0.05	1100.0	0.0	0.5625	0.1703125	-0.0072889924
0.1	0.05	1100.0	0.0	0.5625	0.171875	0.01009731
0.1	0.05	1100.0	0.0	0.5625	0.1734375	0.009871602
0.1	0.05	1100.0	0.0	0.5625	0.17500001	0.002583146
0.1	0.05	1100.0	0.0	0.5625	0.1765625	0.0054103583
0.1	0.05	1100.0	0.0	0.5625	0.178125	0.0067383796
0.1	0.05	1100.0	0.0	0.5625	0.1796875	0.001979351
0.1	0.05	1100.0	0.0	0.5625	0.18125	0.0041451156
0.1	0.05	1100.0	0.0	0.5625	0.18281251	0.0022655576
0.1	0.05	1100.0	0.0	0.5625	0.184375	-0.007707894
0.1	0.05	1100.0	0.0	0.5625	0.1859375	9.034127E-4
0.1	0.05	1100.0	0.0	0.5625	0.1875	-0.0033762157
0.1	0.05	1100.0	0.0	0.5625	0.1890625	-0.028188944
0.1	0.05	1100.0	0.0	0.5625	0.19062501	-0.017673075
0.1	0.05	1100.0	0.0	0.5625	0.1921875	-0.006826699
0.1	0.05	1100.0	0.0	0.575	0.109375	-89.30332
0.1	0.05	1100.0	0.0	0.575	0.1109375	-88.728485
0.1	0.05	1100.0	0.0	0.575	0.112500004	-88.07343
0.1	0.05	1100.0	0.0	0.575	0.1140625	-88.01471
0.1	0.05	1100.0	0.0	0.575	0.115625	-87.276184
0.1	0.05	1100.0	0.0	0.575	0.1171875	-87.26988
0.1	0.05	1100.0	0.0	0.575	0.118750006	-86.43372
0.1	0.05	1100.0	0.0	0.575	0.120312504	-85.41478
0.1	0.05	1100.0	0.0	0.575	0.121875	-85.549385
0.1	0.05	1100.0	0.0	0.575	0.1234375	-84.3688
0.1	0.05	1100.0	0.0	0.575	0.125	-82.82775
0.1	0.05	1100.0	0.0	0.575	0.1265625	-80.68834
0.1	0.05	1100.0	0.0	0.575	0.128125	-81.44852
0.1	0.05	1100.0	0.0	0.575	0.1296875	-78.844925
0.1	0.05	1100.0	0.0	0.575	0.13125	-74.804214
0.1	0.05	1100.0	0.0	0.575	0.1328125	-73.38166
0.1	0.05	1100.0	0.0	0.575	0.134375	-71.98581
0.1	0.05	1100.0	0.0	0.575	0.1359375	-63.440662
0.1	0.05	1100.0	0.0	0.575	0.1375	-59.23307
0.1	0.05	1100.0	0.0	0.575	0.1390625	-59.18652
0.1	0.05	1100.0	0.0	0.575	0.140625	-40.991173
0.1	0.05	1100.0	0.0	0.575	0.1421875	-42.168053
0.1	0.05	1100.0	0.0	0.575	0.14375	-36.091362
0.1	0.05	1100.0	0.0	0.575	0.1453125	-19.028275
0.1	0.05	1100.0	0.0	0.575	0.146875	-22.56221
0.1	0.05	1100.0	0.0	0.575	0.1484375	-4.2805023
0.1	0.05	1100.0	0.0	0.575	0.15	-0.25865203
0.1	0.05	1100.0	0.0	0.575	0.1515625	-0.021273136
0.1	0.05	1100.0	0.0	0.575	0.153125	0.025016278
0.1	0.05	1100.0	0.0	0.575	0.1546875	0.025244355
0.1	0.05	1100.0	0.0	0.575	0.15625	0.022786915
0.1	0.05	1100.0	0.0	0.575	0.1578125	0.02311273
0.1	0.05	1100.0	0.0	0.575	0.159375	0.020621091
0.1	0.05	1100.0	0.0	0.575	0.1609375	0.021050557
0.1	0.05	1100.0	0.0	0.575	0.1625	0.0037792325
0.1	0.05	1100.0	0.0	0.575	0.1640625	0.019059569
0.1	0.05	1100.0	0.0	0.575	0.165625	0.016500697
0.1	0.05	1100.0	0.0	0.575	0.16718751	0.017146796
0.1	0.05	1100.0	0.0	0.575	0.16875	0.014557511
0.1	0.05	1100.0	0.0	0.575	0.1703125	-0.001003623
0.1	0.05	1100.0	0.0	0.575	0.171875	0.01270546
0.1	0.05	1100.0	0.0	0.575	0.1734375	0.013586432
0.1	0.05	1100.0	0.0	0.575	0.17500001	0.010948598
0.1	0.05	1100.0	0.0	0.575	0.1765625	0.008674681
0.1	0.05	1100.0	0.0	0.575	0.178125	-0.045505464
0.1	0.05	1100.0	0.0	0.575	0.1796875	0.006526962
0.1	0.05	1100.0	0.0	0.575	0.18125	0.007752955
0.1	0.05	1100.0	0.0	0.575	0.18281251	-0.04207027
0.1	0.05	1100.0	0.0	0.575	0.184375	0.0034297407
0.1	0.05	1100.0	0.0	0.575	0.1859375	0.0035398751
0.1	0.05	1100.0	0.0	0.575	0.1875	-0.05202514
0.1	0.05	1100.0	0.0	0.575	0.1890625	0.0022428483
0.1	0.05	1100.0	0.0	0.575	0.19062501	-6.682128E-4
0.1	0.05	1100.0	0.0	0.5875	0.1109375	-89.47492
0.1	0.05	1100.0	0.0	0.5875	0.112500004	-89.10062
0.1	0.05	1100.0	0.0	0.5875	0.1140625	-88.53739
0.1	0.05	1100.0	0.0	0.5875	0.115625	-88.45953
0.1	0.05	1100.0	0.0	0.5875	0.1171875	-87.83794
0.1	0.05	1100.0	0.0	0.5875	0.118750006	-87.79729
0.1	0.05	1100.0	0.0	0.5875	0.120312504	-87.11006
0.1	0.05	1100.0	0.0	0.5875	0.121875	-86.308685
0.1	0.05	1100.0	0.0	0.5875	0.1234375	-86.35845
0.1	0.05	1100.0	0.0	0.5875	0.125	-85.45715
0.1	0.05	1100.0	0.0	0.5875	0.1265625	-84.354355
0.1	0.05	1100.0	0.0	0.5875	0.128125	-84.578415
0.1	0.05	1100.0	0.0	0.5875	0.1296875	-83.31841
0.1	0.05	1100.0	0.0	0.5875	0.13125	-81.67579
0.1	0.05	1100.0	0.0	0.5875	0.1328125	-79.4064
0.1	0.05	1100.0	0.0	0.5875	0.134375	-80.36513
0.1	0.05	1100.0	0.0	0.5875	0.1359375	-77.69254
0.1	0.05	1100.0	0.0	0.5875	0.1375	-73.63781
0.1	0.05	1100.0	0.0	0.5875	0.1390625	-71.239235
0.1	0.05	1100.0	0.0	0.5875	0.140625	-71.273026
0.1	0.05	1100.0	0.0	0.5875	0.1421875	-63.447144
0.1	0.05	1100.0	0.0	0.5875	0.14375	-56.439735
0.1	0.05	1100.0	0.0	0.5875	0.1453125	-60.22198
0.1	0.05	1100.0	0.0	0.5875	0.146875	-45.43775
0.1	0.05	1100.0	0.0	0.5875	0.1484375	-38.86027
0.1	0.05	1100.0	0.0	0.5875	0.15	-42.38775
0.1	0.05	1100.0	0.0	0.5875	0.1515625	-18.372581
0.1	0.05	1100.0	0.0	0.5875	0.153125	-18.887665
0.1	0.05	1100.0	0.0	0.5875	0.1546875	-18.624573
0.1	0.05	1100.0	0.0	0.5875	0.15625	-0.46338487
0.1	0.05	1100.0	0.0	0.5875	0.1578125	-0.13944548
0.1	0.05	1100.0	0.0	0.5875	0.159375	0.0062116385
0.1	0.05	1100.0	0.0	0.5875	0.1609375	0.023179173
0.1	0.05	1100.0	0.0	0.5875	0.1625	-0.015681982
0.1	0.05	1100.0	0.0	0.5875	0.1640625	0.021186188
0.1	0.05	1100.0	0.0	0.5875	0.165625	0.018757105
0.1	0.05	1100.0	0.0	0.5875	0.16718751	0.01926881
0.1	0.05	1100.0	0.0	0.5875	0.16875	0.016811356
0.1	0.05	1100.0	0.0	0.5875	0.1703125	-0.0015342236
0.1	0.05	1100.0	0.0	0.5875	0.171875	0.014947176
0.1	0.05	1100.0	0.0	0.5875	0.1734375	-0.053153872
0.1	0.05	1100.0	0.0	0.5875	0.17500001	0.01316984
0.1	0.05	1100.0	0.0	0.5875	0.1765625	0.012999564
0.1	0.05	1100.0	0.0	0.5875	0.178125	-0.023739338
0.1	0.05	1100.0	0.0	0.5875	0.1796875	0.008874938
0.1	0.05	1100.0	0.0	0.5875	0.18125	0.009898886
0.1	0.05	1100.0	0.0	0.5875	0.18281251	-0.012523651
0.1	0.05	1100.0	0.0	0.5875	0.184375	0.008419707
0.1	0.05	1100.0	0.0	0.5875	0.1859375	0.0057848245
0.1	0.05	1100.0	0.0	0.5875	0.1875	-0.01223433
0.1	0.05	1100.0	0.0	0.5875	0.1890625	0.004411608
0.1	0.05	1100.0	0.0	0.59999996	0.112500004	-89.50044
0.1	0.05	1100.0	0.0	0.59999996	0.1140625	-89.3913
0.1	0.05	1100.0	0.0	0.59999996	0.115625	-88.89135
0.1	0.05	1100.0	0.0	0.59999996	0.1171875	-88.80238
0.1	0.05	1100.0	0.0	0.59999996	0.118750006	-88.25934
0.1	0.05	1100.0	0.0	0.59999996	0.120312504	-88.19799
0.1	0.05	1100.0	0.0	0.59999996	0.121875	-87.60671
0.1	0.05	1100.0	0.0	0.59999996	0.1234375	-86.938126
0.1	0.05	1100.0	0.0	0.59999996	0.125	-86.93887
0.1	0.05	1100.0	0.0	0.59999996	0.1265625	-86.20296
0.1	0.05	1100.0	0.0	0.59999996	0.128125	-85.34052
0.1	0.05	1100.0	0.0	0.59999996	0.1296875	-85.452354
0.1	0.05	1100.0	0.0	0.59999996	0.13125	-84.492
0.1	0.05	1100.0	0.0	0.59999996	0.1328125	-83.31351
0.1	0.05	1100.0	0.0	0.59999996	0.134375	-83.632675
0.1	0.05	1100.0	0.0	0.59999996	0.1359375	-82.30875
0.1	0.05	1100.0	0.0	0.59999996	0.1375	-80.58968
0.1	0.05	1100.0	0.0	0.59999996	0.1390625	-78.237724
0.1	0.05	1100.0	0.0	0.59999996	0.140625	-79.37941
0.1	0.05	1100.0	0.0	0.59999996	0.1421875	-76.6974
0.1	0.05	1100.0	0.0	0.59999996	0.14375	-72.72612
0.1	0.05	1100.0	0.0	0.59999996	0.1453125	-68.67628
0.1	0.05	1100.0	0.0	0.59999996	0.146875	-70.82282
0.1	0.05	1100.0	0.0	0.59999996	0.1484375	-63.79822
0.1	0.05	1100.0	0.0	0.59999996	0.15	-53.287766
0.1	0.05	1100.0	0.0	0.59999996	0.1515625	-56.98327
0.1	0.05	1100.0	0.0	0.59999996	0.153125	-49.53281
0.1	0.05	1100.0	0.0	0.59999996	0.1546875	-35.267113
0.1	0.05	1100.0	0.0	0.59999996	0.15625	-38.723255
0.1	0.05	1100.0	0.0	0.59999996	0.1578125	-29.241608
0.1	0.05	1100.0	0.0	0.59999996	0.159375	-15.04068
0.1	0.05	1100.0	0.0	0.59999996	0.1609375	-18.228333
0.1	0.05	1100.0	0.0	0.59999996	0.1625	-7.0817337
0.1	0.05	1100.0	0.0	0.59999996	0.1640625	-0.3278706
0.1	0.05	1100.0	0.0	0.59999996	0.165625	-0.0833559
0.1	0.05	1100.0	0.0	0.59999996	0.16718751	0.015794396
0.1	0.05	1100.0	0.0	0.59999996	0.16875	0.018789634
0.1	0.05	1100.0	0.0	0.59999996	0.1703125	-0.008477151
0.1	0.05	1100.0	0.0	0.59999996	0.171875	0.016907021
0.1	0.05	1100.0	0.0	0.59999996	0.1734375	-0.05087775
0.1	0.05	1100.0	0.0	0.59999996	0.17500001	0.015104622
0.1	0.05	1100.0	0.0	0.59999996	0.1765625	0.015795305
0.1	0.05	1100.0	0.0	0.59999996	0.178125	-0.013017833
0.1	0.05	1100.0	0.0	0.59999996	0.1796875	0.012556523
0.1	0.05	1100.0	0.0	0.59999996	0.18125	-0.0760743
0.1	0.05	1100.0	0.0	0.59999996	0.18281251	0.0032923222
0.1	0.05	1100.0	0.0	0.59999996	0.184375	0.010225311
0.1	0.05	1100.0	0.0	0.59999996	0.1859375	-0.05548477
0.1	0.05	1100.0	0.0	0.59999996	0.1875	0.008792669
0.1	0.05	1100.0	0.0	0.6125	0.1140625	-89.731766
0.1	0.05	1100.0	0.0	0.6125	0.115625	-89.6222
0.1	0.05	1100.0	0.0	0.6125	0.1171875	-89.16894
0.1	0.05	1100.0	0.0	0.6125	0.118750006	-89.07405
0.1	0.05	1100.0	0.0	0.6125	0.120312504	-88.58664
0.1	0.05	1100.0	0.0	0.6125	0.121875	-88.51245
0.1	0.05	1100.0	0.0	0.6125	0.1234375	-87.98803
0.1	0.05	1100.0	0.0	0.6125	0.125	-87.407555
0.1	0.05	1100.0	0.0	0.6125	0.1265625	-87.37802
0.1	0.05	1100.0	0.0	0.6125	0.128125	-86.74831
0.1	0.05	1100.0	0.0	0.6125	0.1296875	-86.54139
0.1	0.05	1100.0	0.0	0.6125	0.13125	-86.08026
0.1	0.05	1100.0	0.0	0.6125	0.1328125	-85.29726
0.1	0.05	1100.0	0.0	0.6125	0.134375	-84.37773
0.1	0.05	1100.0	0.0	0.6125	0.1359375	-84.55754
0.1	0.05	1100.0	0.0	0.6125	0.1375	-83.54366
0.1	0.05	1100.0	0.0	0.6125	0.1390625	-82.30165
0.1	0.05	1100.0	0.0	0.6125	0.140625	-82.7176
0.1	0.05	1100.0	0.0	0.6125	0.1421875	-81.34512
0.1	0.05	1100.0	0.0	0.6125	0.14375	-79.577194
0.1	0.05	1100.0	0.0	0.6125	0.1453125	-77.186615
0.1	0.05	1100.0	0.0	0.6125	0.146875	-78.32904
0.1	0.05	1100.0	0.0	0.6125	0.1484375	-75.84058
0.1	0.05	1100.0	0.0	0.6125	0.15	-72.03411
0.1	0.05	1100.0	0.0	0.6125	0.1515625	-66.19348
0.1	0.05	1100.0	0.0	0.6125	0.153125	-69.45496
0.1	0.05	1100.0	0.0	0.6125	0.1546875	-64.32698
0.1	0.05	1100.0	0.0	0.6125	0.15625	-54.36863
0.1	0.05	1100.0	0.0	0.6125	0.1578125	-53.428097
0.1	0.05	1100.0	0.0	0.6125	0.159375	-53.080936
0.1	0.05	1100.0	0.0	0.6125	0.1609375	-37.34929
0.1	0.05	1100.0	0.0	0.6125	0.1625	-34.814415
0.1	0.05	1100.0	0.0	0.6125	0.1640625	-38.020042
0.1	0.05	1100.0	0.0	0.6125	0.165625	-17.159904
0.1	0.05	1100.0	0.0	0.6125	0.16718751	-14.184097
0.1	0.05	1100.0	0.0	0.6125	0.16875	-17.149673
0.1	0.05	1100.0	0.0	0.6125	0.1703125	-0.52974707
0.1	0.05	1100.0	0.0	0.6125	0.171875	-0.24380386
0.1	0.05	1100.0	0.0	0.6125	0.1734375	-0.058690667
0.1	0.05	1100.0	0.0	0.6125	0.17500001	0.016810924
0.1	0.05	1100.0	0.0	0.6125	0.1765625	0.017380387
0.1	0.05	1100.0	0.0	0.6125	0.178125	-0.009866476
0.1	0.05	1100.0	0.0	0.6125	0.1796875	0.01571989
0.1	0.05	1100.0	0.0	0.6125	0.18125	-0.057539046
0.1	0.05	1100.0	0.0	0.6125	0.18281251	0.010993004
0.1	0.05	1100.0	0.0	0.6125	0.184375	0.011797309
0.1	0.05	1100.0	0.0	0.6125	0.1859375	-0.030252993
0.1	0.05	1100.0	0.0	0.625	0.115625	-89.91418
0.1	0.05	1100.0	0.0	0.625	0.1171875	-89.495895
0.1	0.05	1100.0	0.0	0.625	0.118750006	-89.388985
0.1	0.05	1100.0	0.0	0.625	0.120312504	-88.939804
0.1	0.05	1100.0	0.0	0.625	0.121875	-88.84647
0.1	0.05	1100.0	0.0	0.625	0.1234375	-88.363785
0.1	0.05	1100.0	0.0	0.625	0.125	-88.28942
0.1	0.05	1100.0	0.0	0.625	0.1265625	-87.77091
0.1	0.05	1100.0	0.0	0.625	0.128125	-87.72225
0.1	0.05	1100.0	0.0	0.625	0.1296875	-87.1661
0.1	0.05	1100.0	0.0	0.625	0.13125	-87.149925
0.1	0.05	1100.0	0.0	0.625	0.1328125	-86.554146
0.1	0.05	1100.0	0.0	0.625	0.134375	-85.88673
0.1	0.05	1100.0	0.0	0.625	0.1359375	-85.942184
0.1	0.05	1100.0	0.0	0.625	0.1375	-85.22366
0.1	0.05	1100.0	0.0	0.625	0.1390625	-84.39752
0.1	0.05	1100.0	0.0	0.625	0.140625	-83.481064
0.1	0.05	1100.0	0.0	0.625	0.1421875	-83.67676
0.1	0.05	1100.0	0.0	0.625	0.14375	-82.61773
0.1	0.05	1100.0	0.0	0.625	0.1453125	-81.3231
0.1	0.05	1100.0	0.0	0.625	0.146875	-81.481705
0.1	0.05	1100.0	0.0	0.625	0.1484375	-80.43053
0.1	0.05	1100.0	0.0	0.625	0.15	-78.63706
0.1	0.05	1100.0	0.0	0.625	0.1515625	-76.246956
0.1	0.05	1100.0	0.0	0.625	0.153125	-75.73377
0.1	0.05	1100.0	0.0	0.625	0.1546875	-75.107
0.1	0.05	1100.0	0.0	0.625	0.15625	-71.50072
0.1	0.05	1100.0	0.0	0.625	0.1578125	-66.166504
0.1	0.05	1100.0	0.0	0.625	0.159375	-66.09205
0.1	0.05	1100.0	0.0	0.625	0.1609375	-64.90796
0.1	0.05	1100.0	0.0	0.625	0.1625	-56.506157
0.1	0.05	1100.0	0.0	0.625	0.1640625	-49.586136
0.1	0.05	1100.0	0.0	0.625	0.165625	-52.92172
0.1	0.05	1100.0	0.0	0.625	0.16718751	-43.58342
0.1	0.05	1100.0	0.0	0.625	0.16875	-30.706558
0.1	0.05	1100.0	0.0	0.625	0.1703125	-33.853767
0.1	0.05	1100.0	0.0	0.625	0.171875	-28.548073
0.1	0.05	1100.0	0.0	0.625	0.1734375	-10.092361
0.1	0.05	1100.0	0.0	0.625	0.17500001	-12.967819
0.1	0.05	1100.0	0.0	0.625	0.1765625	-14.153992
0.1	0.05	1100.0	0.0	0.625	0.178125	-0.4451138
0.1	0.05	1100.0	0.0	0.625	0.1796875	-0.19751632
0.1	0.05	1100.0	0.0	0.625	0.18125	-0.050184608
0.1	0.05	1100.0	0.0	0.625	0.18281251	0.0133879185
0.1	0.05	1100.0	0.0	0.625	0.184375	-0.112635374
0.1	0.05	1100.0	0.0	0.6375	0.1171875	-90.05625
0.1	0.05	1100.0	0.0	0.6375	0.118750006	-89.66809
0.1	0.05	1100.0	0.0	0.6375	0.120312504	-89.5632
0.1	0.05	1100.0	0.0	0.6375	0.121875	-89.14878
0.1	0.05	1100.0	0.0	0.6375	0.1234375	-89.053856
0.1	0.05	1100.0	0.0	0.6375	0.125	-88.61132
0.1	0.05	1100.0	0.0	0.6375	0.1265625	-88.530624
0.1	0.05	1100.0	0.0	0.6375	0.128125	-88.05882
0.1	0.05	1100.0	0.0	0.6375	0.1296875	-87.997856
0.1	0.05	1100.0	0.0	0.6375	0.13125	-87.49516
0.1	0.05	1100.0	0.0	0.6375	0.1328125	-87.04867
0.1	0.05	1100.0	0.0	0.6375	0.134375	-86.92517
0.1	0.05	1100.0	0.0	0.6375	0.1359375	-86.33705
0.1	0.05	1100.0	0.0	0.6375	0.1375	-86.354805
0.1	0.05	1100.0	0.0	0.6375	0.1390625	-85.72776
0.1	0.05	1100.0	0.0	0.6375	0.140625	-85.02339
0.1	0.05	1100.0	0.0	0.6375	0.1421875	-85.12464
