predator	prey	Robustness
5.640625	47.40625	17.532623
5.640625	48.179688	17.008194
5.640625	48.566406	17.219189
5.640625	48.953125	17.72866
5.640625	49.339844	17.15812
5.640625	49.726562	18.053988
5.640625	50.5	17.91562
5.640625	50.88672	16.963753
5.640625	51.273438	16.885838
5.640625	51.660156	17.92196
5.640625	52.046875	17.220451
5.640625	53.59375	18.167786
5.640625	55.140625	17.184608
5.640625	55.914062	17.895424
5.640625	56.30078	17.150545
5.640625	56.6875	17.033884
5.640625	57.07422	16.919085
5.640625	57.460938	17.044514
5.640625	58.234375	17.172367
5.640625	59.007812	18.089712
5.640625	59.39453	17.544962
5.640625	59.78125	17.735312
5.640625	60.16797	16.502577
5.640625	60.554688	16.928043
5.640625	60.941406	16.680822
5.640625	61.328125	16.57061
5.640625	61.714844	17.680176
5.640625	62.101562	17.423763
5.640625	62.875	17.044662
5.640625	64.421875	16.8148
5.640625	65.19531	16.717909
5.640625	65.58203	16.673645
5.640625	65.96875	16.859749
5.640625	66.35547	16.720243
5.640625	66.74219	16.897118
5.640625	67.12891	16.710472
5.640625	67.515625	16.036003
5.640625	67.90234	16.484814
5.640625	68.28906	16.538635
5.640625	68.67578	16.734919
5.640625	69.0625	16.16076
5.640625	70.609375	16.335754
5.640625	70.99609	15.870642
5.640625	71.38281	16.193132
5.640625	72.15625	16.144604
5.640625	72.54297	16.123465
5.640625	72.92969	16.136688
5.640625	73.31641	16.145216
5.640625	73.703125	16.14936
5.640625	75.25	16.204369
5.640625	76.02344	16.355785
5.640625	76.796875	16.234516
5.640625	77.18359	16.071054
5.640625	77.57031	15.866005
5.640625	77.95703	16.277111
5.640625	78.34375	15.104874
5.640625	79.11719	15.172663
5.640625	79.50391	16.11486
5.640625	79.890625	16.052574
5.640625	80.27734	15.98654
5.640625	80.66406	15.319084
5.640625	81.4375	15.033371
5.640625	81.82422	15.070953
5.640625	82.21094	14.8197
5.640625	82.59766	15.269146
5.640625	82.984375	14.93869
5.640625	83.75781	14.887827
5.640625	84.14453	14.990566
5.640625	84.53125	15.336296
5.640625	85.30469	15.553532
5.640625	86.078125	15.036583
5.640625	86.46484	15.520321
5.640625	86.85156	13.91493
5.640625	87.23828	13.766319
5.640625	87.625	13.868504
5.640625	88.01172	14.494553
5.640625	88.39844	13.792765
5.640625	89.171875	13.886034
5.640625	89.55859	14.193357
5.640625	89.94531	13.262869
5.640625	90.33203	14.072956
5.640625	90.71875	14.326645
5.640625	92.265625	13.36105
5.640625	92.65234	12.666496
5.640625	93.03906	12.858374
5.640625	93.42578	12.868868
5.640625	93.8125	13.108103
5.640625	94.19922	13.126436
5.640625	94.58594	12.670818
5.640625	94.97266	13.045025
5.640625	95.359375	13.003006
5.640625	95.74609	13.584543
5.640625	96.13281	13.059326
5.640625	96.51953	13.846157
5.640625	96.90625	13.499836
5.640625	97.29297	13.018492
5.640625	97.67969	13.357895
5.640625	98.06641	11.882681
5.640625	98.453125	13.090235
5.640625	98.83984	13.2245865
5.640625	99.22656	13.586538
5.640625	99.61328	13.612156
5.640625	100.0	12.265108
6.0273438	1.0	-28.404991
6.0273438	1.3867188	-26.781784
6.0273438	1.7734375	-24.37271
6.0273438	2.1601562	-22.6942
6.0273438	2.546875	-20.418034
6.0273438	2.9335938	-22.863678
6.0273438	3.3203125	-20.644966
6.0273438	3.7070312	-17.471336
6.0273438	4.09375	-15.498726
6.0273438	4.4804688	-14.364658
6.0273438	4.8671875	-12.064159
6.0273438	5.2539062	-9.491623
6.0273438	5.640625	-8.926353
6.0273438	6.0273438	-6.4563065
6.0273438	6.4140625	-5.4447327
6.0273438	6.8007812	-4.3375473
6.0273438	7.1875	-3.2194786
6.0273438	7.5742188	-2.0831337
6.0273438	7.9609375	-1.9459686
6.0273438	8.347656	0.034397125
6.0273438	8.734375	0.26417542
6.0273438	9.121094	0.9242058
6.0273438	9.5078125	1.4672356
6.0273438	9.894531	3.0803604
6.0273438	10.28125	3.9419746
6.0273438	10.667969	5.1203156
6.0273438	11.0546875	6.0286407
6.0273438	11.441406	6.138321
6.0273438	11.828125	6.4488754
6.0273438	12.214844	5.965004
6.0273438	12.6015625	8.121979
6.0273438	12.988281	8.647526
6.0273438	13.375	8.944599
6.0273438	13.761719	8.223663
6.0273438	14.1484375	8.160358
6.0273438	14.535156	9.3798065
6.0273438	14.921875	10.223169
6.0273438	15.308594	10.781069
6.0273438	15.6953125	11.090626
6.0273438	16.082031	11.373587
6.0273438	16.46875	12.000378
6.0273438	16.855469	11.363932
6.0273438	17.242188	12.48933
6.0273438	17.628906	11.493225
6.0273438	18.015625	12.070511
6.0273438	18.402344	12.016314
6.0273438	18.789062	13.575764
6.0273438	19.175781	13.324827
6.0273438	19.5625	14.013756
6.0273438	19.949219	13.08666
6.0273438	20.335938	12.782818
6.0273438	20.722656	13.866108
6.0273438	21.109375	13.705532
6.0273438	21.496094	13.832193
6.0273438	21.882812	14.510925
6.0273438	22.269531	15.470085
6.0273438	22.65625	14.525101
6.0273438	23.042969	15.530027
6.0273438	23.429688	15.226641
6.0273438	23.816406	14.632988
6.0273438	24.203125	14.855778
6.0273438	24.589844	15.577219
6.0273438	24.976562	15.453415
6.0273438	25.363281	16.269804
6.0273438	25.75	15.415295
6.0273438	26.136719	16.25647
6.0273438	26.523438	15.632479
6.0273438	26.910156	16.34711
6.0273438	27.296875	16.81574
6.0273438	27.683594	15.821833
6.0273438	28.070312	16.7415
6.0273438	28.457031	16.297764
6.0273438	28.84375	16.993547
6.0273438	29.230469	16.659637
6.0273438	29.617188	17.083382
6.0273438	30.003906	16.768196
6.0273438	30.390625	16.138596
6.0273438	30.777344	16.130447
6.0273438	31.164062	16.698357
6.0273438	31.550781	17.002352
6.0273438	31.9375	17.238167
6.0273438	32.32422	17.78563
6.0273438	32.710938	17.092705
6.0273438	33.097656	16.857073
6.0273438	33.484375	17.328741
6.0273438	33.871094	17.768606
6.0273438	34.257812	17.397282
6.0273438	34.64453	17.654821
6.0273438	35.03125	17.499298
6.0273438	35.41797	17.490774
6.0273438	35.804688	17.867958
6.0273438	36.191406	17.26806
6.0273438	36.578125	18.01938
6.0273438	36.964844	18.03121
6.0273438	37.351562	17.449903
6.0273438	37.73828	17.38752
6.0273438	38.125	17.581612
6.0273438	38.51172	17.65206
6.0273438	38.898438	18.068207
6.0273438	39.285156	18.454376
6.0273438	39.671875	18.253426
6.0273438	40.058594	17.800957
6.0273438	40.83203	18.052149
6.0273438	41.21875	17.708073
6.0273438	41.60547	17.972565
6.0273438	41.992188	17.815063
6.0273438	42.378906	18.098621
6.0273438	42.765625	18.003315
6.0273438	43.152344	17.755625
6.0273438	43.539062	19.155205
6.0273438	43.92578	17.809904
6.0273438	44.3125	18.735397
6.0273438	44.69922	17.699297
6.0273438	46.246094	17.856262
6.0273438	46.632812	17.983826
6.0273438	47.01953	17.8693
6.0273438	47.40625	17.68055
6.0273438	47.79297	17.652863
6.0273438	48.179688	17.960728
6.0273438	48.566406	18.776081
6.0273438	48.953125	17.909157
6.0273438	49.339844	19.114403
6.0273438	49.726562	19.111643
6.0273438	50.11328	19.067034
6.0273438	50.5	18.216413
6.0273438	50.88672	18.068178
6.0273438	51.273438	17.898598
6.0273438	51.660156	17.737085
6.0273438	53.20703	18.62535
6.0273438	53.59375	18.66605
6.0273438	53.98047	18.169933
6.0273438	54.753906	18.064384
6.0273438	55.140625	17.896523
6.0273438	55.527344	18.251205
6.0273438	55.914062	17.66763
6.0273438	56.30078	18.274567
6.0273438	56.6875	18.438751
6.0273438	57.07422	17.673918
6.0273438	57.460938	17.956009
6.0273438	57.847656	18.924488
6.0273438	58.621094	18.017267
6.0273438	59.007812	17.500076
6.0273438	59.39453	17.854843
6.0273438	59.78125	17.679688
6.0273438	60.16797	18.059685
6.0273438	60.554688	18.092247
6.0273438	60.941406	17.591621
6.0273438	61.714844	17.463482
6.0273438	62.101562	17.62638
6.0273438	62.48828	18.230925
6.0273438	62.875	17.50878
6.0273438	63.26172	17.684122
6.0273438	64.80859	17.761173
6.0273438	65.19531	17.67788
6.0273438	65.58203	17.65873
6.0273438	65.96875	17.04232
6.0273438	66.35547	17.515175
6.0273438	66.74219	17.31527
6.0273438	67.12891	17.393972
6.0273438	67.90234	17.14368
6.0273438	68.28906	17.437622
6.0273438	68.67578	17.172234
6.0273438	69.0625	17.41262
6.0273438	69.44922	17.186596
6.0273438	70.99609	17.96399
6.0273438	71.38281	17.557877
6.0273438	71.76953	17.406586
6.0273438	72.15625	17.428875
6.0273438	72.54297	17.341688
6.0273438	72.92969	17.098349
6.0273438	73.31641	17.16021
6.0273438	73.703125	17.2276
6.0273438	74.08984	17.185843
6.0273438	74.86328	17.312777
6.0273438	75.25	17.31586
6.0273438	75.63672	17.320305
6.0273438	76.02344	17.326014
6.0273438	76.41016	17.332853
6.0273438	76.796875	17.362951
6.0273438	77.18359	16.499872
6.0273438	77.57031	16.561934
6.0273438	77.95703	16.772049
6.0273438	78.34375	15.905823
6.0273438	78.73047	15.852282
6.0273438	79.11719	16.804642
6.0273438	79.50391	15.947393
6.0273438	80.27734	16.023123
6.0273438	80.66406	16.077724
6.0273438	81.05078	15.879841
6.0273438	81.4375	16.119995
6.0273438	81.82422	15.8309555
6.0273438	82.21094	15.955286
6.0273438	82.59766	15.804522
6.0273438	82.984375	16.165056
6.0273438	83.37109	15.857552
6.0273438	83.75781	15.971294
6.0273438	84.14453	16.516205
6.0273438	84.53125	16.066704
6.0273438	84.91797	15.202671
6.0273438	85.30469	15.414314
6.0273438	85.69141	15.131311
6.0273438	86.46484	15.29615
6.0273438	86.85156	15.491133
6.0273438	87.23828	15.46106
6.0273438	87.625	14.961458
6.0273438	88.01172	15.343765
6.0273438	88.39844	15.530205
6.0273438	88.78516	15.1229725
6.0273438	89.171875	14.960838
6.0273438	89.55859	15.283844
6.0273438	89.94531	15.11458
6.0273438	90.33203	14.579138
6.0273438	90.71875	14.926935
6.0273438	91.10547	14.701706
6.0273438	91.87891	15.064064
6.0273438	92.265625	14.371742
6.0273438	92.65234	14.674616
6.0273438	93.03906	14.774109
6.0273438	93.42578	15.508581
6.0273438	93.8125	15.518606
6.0273438	94.19922	15.47728
6.0273438	94.58594	14.400253
6.0273438	94.97266	13.864077
6.0273438	95.359375	14.084755
6.0273438	95.74609	14.365183
6.0273438	96.13281	13.851383
6.0273438	96.51953	14.090765
6.0273438	96.90625	13.596521
6.0273438	97.29297	13.614225
6.0273438	97.67969	13.494118
6.0273438	98.06641	13.895973
6.0273438	98.453125	13.940624
6.0273438	98.83984	12.805483
6.0273438	99.22656	13.321251
6.0273438	99.61328	13.461206
6.0273438	100.0	13.662401
6.4140625	1.0	-28.301926
6.4140625	1.3867188	-26.396294
6.4140625	1.7734375	-26.353514
6.4140625	2.1601562	-21.866192
6.4140625	2.546875	-23.842127
6.4140625	2.9335938	-21.107422
6.4140625	3.3203125	-18.639706
6.4140625	3.7070312	-15.871033
6.4140625	4.09375	-15.258659
6.4140625	4.4804688	-13.238232
6.4140625	4.8671875	-10.065098
6.4140625	5.2539062	-9.328449
6.4140625	5.640625	-7.038864
6.4140625	6.0273438	-5.4678
6.4140625	6.4140625	-3.6973038
6.4140625	6.8007812	-3.9475288
6.4140625	7.1875	-1.8350296
6.4140625	7.5742188	0.4242363
6.4140625	7.9609375	0.82608795
6.4140625	8.347656	1.1856537
6.4140625	8.734375	1.5341415
6.4140625	9.121094	2.3098068
6.4140625	9.5078125	4.906315
6.4140625	9.894531	3.4313354
6.4140625	10.28125	6.0731277
6.4140625	10.667969	6.7523575
6.4140625	11.0546875	7.005501
6.4140625	11.441406	8.119396
6.4140625	11.828125	7.8706856
6.4140625	12.214844	7.925041
6.4140625	12.6015625	9.341139
6.4140625	12.988281	10.264526
6.4140625	13.375	8.584461
6.4140625	13.761719	9.7624855
6.4140625	14.1484375	9.717106
6.4140625	14.535156	10.578375
6.4140625	14.921875	11.388905
6.4140625	15.308594	10.23802
6.4140625	15.6953125	12.516609
6.4140625	16.082031	11.395832
6.4140625	16.46875	12.425884
6.4140625	16.855469	12.188011
6.4140625	17.242188	13.787897
6.4140625	17.628906	12.759203
6.4140625	18.015625	12.357243
6.4140625	18.402344	13.777111
6.4140625	18.789062	13.545309
6.4140625	19.175781	14.149063
6.4140625	19.5625	14.051746
6.4140625	19.949219	14.965113
6.4140625	20.335938	14.502159
6.4140625	20.722656	15.424124
6.4140625	21.109375	15.286339
6.4140625	21.496094	14.435732
6.4140625	21.882812	15.272873
6.4140625	22.269531	15.308903
6.4140625	22.65625	15.749657
6.4140625	23.042969	15.576729
6.4140625	23.429688	16.921444
6.4140625	23.816406	16.496925
6.4140625	24.203125	16.658834
6.4140625	24.589844	16.436075
6.4140625	24.976562	16.507263
6.4140625	25.363281	16.225906
6.4140625	25.75	16.531652
6.4140625	26.136719	16.266022
6.4140625	26.523438	17.278076
6.4140625	26.910156	16.485743
6.4140625	27.296875	17.21553
6.4140625	27.683594	17.690487
6.4140625	28.070312	16.966908
6.4140625	28.457031	17.781593
6.4140625	28.84375	17.410301
6.4140625	29.230469	17.643808
6.4140625	29.617188	17.132914
6.4140625	30.003906	17.539686
6.4140625	30.390625	17.610886
6.4140625	30.777344	17.321001
6.4140625	31.164062	16.961813
6.4140625	31.550781	17.73758
6.4140625	31.9375	17.767378
6.4140625	32.32422	18.867678
6.4140625	32.710938	17.451065
6.4140625	33.097656	17.68893
6.4140625	33.484375	18.757965
6.4140625	34.257812	18.618834
6.4140625	35.03125	17.837385
6.4140625	35.804688	18.051376
6.4140625	36.191406	18.846264
6.4140625	36.578125	18.335934
6.4140625	37.351562	17.999994
6.4140625	38.125	17.981049
6.4140625	38.51172	18.585775
6.4140625	38.898438	18.343094
6.4140625	39.285156	18.03101
6.4140625	39.671875	18.804539
6.4140625	40.445312	18.39283
6.4140625	41.21875	18.575575
6.4140625	41.60547	18.300888
6.4140625	41.992188	18.951347
6.4140625	42.765625	19.105555
6.4140625	43.539062	18.383694
6.4140625	44.3125	18.749151
6.4140625	46.632812	18.911613
6.4140625	47.01953	19.124786
6.4140625	47.40625	18.800293
6.4140625	47.79297	18.713566
6.4140625	48.179688	18.951868
6.4140625	48.953125	18.838526
6.4140625	49.726562	18.798656
6.4140625	50.11328	18.804993
6.4140625	50.5	18.824097
6.4140625	50.88672	18.705969
6.4140625	51.273438	18.985575
6.4140625	52.820312	18.21977
6.4140625	53.20703	19.030186
6.4140625	53.59375	19.07251
6.4140625	55.140625	18.708944
6.4140625	55.914062	18.492311
6.4140625	56.6875	18.418198
6.4140625	57.460938	18.161142
6.4140625	59.007812	18.955017
6.4140625	59.78125	18.246452
6.4140625	60.554688	18.849129
6.4140625	62.101562	18.961456
6.4140625	62.875	18.829746
6.4140625	65.19531	18.563686
6.4140625	65.96875	18.827433
6.4140625	66.74219	18.910553
6.4140625	68.28906	17.705818
6.4140625	68.67578	18.099869
6.4140625	69.0625	18.932102
6.4140625	69.44922	18.578026
6.4140625	69.83594	17.77984
6.4140625	71.38281	17.666245
6.4140625	72.15625	17.76958
6.4140625	72.92969	17.937994
6.4140625	73.31641	17.77298
6.4140625	73.703125	17.588516
6.4140625	74.08984	17.945242
6.4140625	74.47656	18.01646
6.4140625	75.25	18.089252
6.4140625	76.02344	17.243973
6.4140625	76.796875	16.907913
6.4140625	77.57031	17.68554
6.4140625	77.95703	17.363014
6.4140625	78.34375	16.944572
6.4140625	79.11719	16.968748
6.4140625	80.66406	17.076632
6.4140625	81.4375	17.228424
6.4140625	81.82422	17.230654
6.4140625	82.21094	17.087029
6.4140625	82.984375	17.143793
6.4140625	83.37109	17.3723
6.4140625	83.75781	16.052046
6.4140625	84.14453	17.377712
6.4140625	84.53125	17.100227
6.4140625	85.30469	16.561913
6.4140625	86.85156	16.69365
6.4140625	87.23828	15.537067
6.4140625	87.625	16.022331
6.4140625	88.39844	16.054018
6.4140625	88.78516	16.115088
6.4140625	89.171875	16.195662
6.4140625	89.55859	16.113367
6.4140625	89.94531	16.126022
6.4140625	90.33203	16.251978
6.4140625	90.71875	16.510822
6.4140625	91.49219	16.099174
6.4140625	91.87891	15.702766
6.4140625	92.265625	14.996157
6.4140625	93.03906	15.212948
6.4140625	93.42578	15.06724
6.4140625	93.8125	15.516302
6.4140625	94.58594	15.40094
6.4140625	94.97266	15.46636
6.4140625	95.359375	14.882984
6.4140625	95.74609	15.265465
6.4140625	96.13281	14.258102
6.4140625	96.51953	15.598623
6.4140625	96.90625	15.4704895
6.4140625	97.29297	15.254562
6.4140625	97.67969	15.195213
6.4140625	98.06641	14.25473
6.4140625	98.453125	14.504568
6.4140625	99.22656	14.577259
6.4140625	99.61328	14.61083
6.4140625	100.0	14.715973
6.8007812	1.0	-26.667418
6.8007812	1.3867188	-19.30472
6.8007812	1.7734375	-21.120682
6.8007812	2.1601562	-21.76208
6.8007812	2.546875	-21.718412
6.8007812	2.9335938	-19.190601
6.8007812	3.3203125	-18.373375
6.8007812	3.7070312	-16.07265
6.8007812	4.09375	-12.525036
6.8007812	4.4804688	-10.799435
6.8007812	4.8671875	-8.259987
6.8007812	5.2539062	-7.2063713
6.8007812	5.640625	-6.0003204
6.8007812	6.0273438	-4.2880325
6.8007812	6.4140625	-3.1349907
6.8007812	6.8007812	-2.0120506
6.8007812	7.1875	-0.892601
6.8007812	7.5742188	0.98197937
6.8007812	7.9609375	1.3721771
6.8007812	8.347656	2.72818
6.8007812	8.734375	3.325142
6.8007812	9.121094	5.0371933
6.8007812	9.5078125	5.187771
6.8007812	9.894531	6.3176003
6.8007812	10.28125	5.9268723
6.8007812	10.667969	6.155903
6.8007812	11.0546875	8.091118
6.8007812	11.441406	8.052359
6.8007812	11.828125	7.530117
6.8007812	12.214844	10.115894
6.8007812	12.6015625	9.544582
6.8007812	12.988281	9.418571
6.8007812	13.375	10.213478
6.8007812	13.761719	11.269815
6.8007812	14.1484375	10.655643
6.8007812	14.535156	10.805939
6.8007812	14.921875	12.13661
6.8007812	15.308594	11.964184
6.8007812	15.6953125	12.343893
6.8007812	16.082031	12.262554
6.8007812	16.46875	13.951399
6.8007812	16.855469	14.08754
6.8007812	17.242188	13.871761
6.8007812	17.628906	14.121254
6.8007812	18.015625	14.004854
6.8007812	18.402344	14.551796
6.8007812	18.789062	14.024412
6.8007812	19.175781	14.673988
6.8007812	19.5625	15.308029
6.8007812	19.949219	15.721245
6.8007812	20.335938	15.40287
6.8007812	20.722656	15.368397
6.8007812	21.109375	15.488401
6.8007812	21.496094	16.175304
6.8007812	21.882812	15.781624
6.8007812	22.269531	16.177368
6.8007812	22.65625	16.290909
6.8007812	23.042969	16.231995
6.8007812	23.429688	16.798683
6.8007812	23.816406	17.353203
6.8007812	24.203125	16.70976
6.8007812	24.589844	16.738752
6.8007812	24.976562	17.277504
6.8007812	25.363281	17.074505
6.8007812	25.75	17.95353
6.8007812	26.136719	16.680199
6.8007812	26.523438	17.403524
6.8007812	26.910156	18.070398
6.8007812	27.296875	17.326773
6.8007812	27.683594	17.730598
6.8007812	28.070312	17.763462
6.8007812	28.457031	18.064781
6.8007812	28.84375	17.78849
6.8007812	29.230469	18.828018
6.8007812	29.617188	18.233194
6.8007812	30.003906	18.050167
6.8007812	30.390625	18.033123
6.8007812	30.777344	17.729448
6.8007812	31.164062	18.36479
6.8007812	31.550781	18.699432
6.8007812	31.9375	18.953156
6.8007812	32.32422	18.741648
6.8007812	32.710938	18.155851
6.8007812	33.097656	18.044489
6.8007812	33.484375	18.777935
6.8007812	33.871094	18.384087
6.8007812	34.257812	18.467598
6.8007812	34.64453	18.79654
6.8007812	35.03125	18.835365
6.8007812	35.41797	18.578787
6.8007812	35.804688	18.653244
6.8007812	36.191406	18.813972
6.8007812	36.578125	18.954002
6.8007812	36.964844	19.156776
6.8007812	37.351562	18.652187
6.8007812	37.73828	18.847183
6.8007812	38.125	18.92939
6.8007812	38.51172	18.873552
6.8007812	38.898438	19.401562
6.8007812	39.285156	19.295599
6.8007812	39.671875	19.015291
6.8007812	40.058594	19.066605
6.8007812	40.445312	19.75341
6.8007812	40.83203	19.25573
6.8007812	41.21875	19.396975
6.8007812	41.60547	19.273182
6.8007812	41.992188	19.580252
6.8007812	42.378906	19.301825
6.8007812	42.765625	19.011255
6.8007812	43.152344	18.832073
6.8007812	43.92578	19.789835
6.8007812	44.3125	19.770767
6.8007812	44.69922	20.016554
6.8007812	47.01953	19.698444
6.8007812	47.40625	19.631115
6.8007812	47.79297	19.207382
6.8007812	48.566406	19.517605
6.8007812	48.953125	19.58264
6.8007812	49.339844	19.355572
6.8007812	49.726562	20.181503
6.8007812	50.11328	19.929174
6.8007812	50.5	20.195795
6.8007812	50.88672	20.155975
6.8007812	53.20703	19.158955
6.8007812	53.59375	18.670914
6.8007812	53.98047	18.99279
6.8007812	54.753906	18.958908
6.8007812	55.140625	20.268679
6.8007812	55.527344	20.106552
6.8007812	56.30078	20.05479
6.8007812	56.6875	19.960009
6.8007812	57.07422	19.867832
6.8007812	59.39453	19.346626
6.8007812	59.78125	19.23012
6.8007812	60.16797	19.340202
6.8007812	62.48828	19.009897
6.8007812	62.875	18.89701
6.8007812	63.26172	18.66733
6.8007812	65.58203	19.140144
6.8007812	65.96875	18.947693
6.8007812	66.35547	18.537178
6.8007812	68.67578	18.25739
6.8007812	69.0625	18.642641
6.8007812	69.44922	18.815495
6.8007812	71.76953	19.134666
6.8007812	72.15625	19.208235
6.8007812	72.54297	19.00811
6.8007812	73.31641	18.22849
6.8007812	73.703125	18.134247
6.8007812	74.08984	18.340382
6.8007812	74.47656	18.388634
6.8007812	74.86328	18.090096
6.8007812	75.25	18.12344
6.8007812	75.63672	18.136852
6.8007812	76.02344	18.015842
6.8007812	76.41016	18.604324
6.8007812	76.796875	17.802015
6.8007812	77.18359	17.979685
6.8007812	77.95703	18.089703
6.8007812	78.34375	18.1215
6.8007812	78.73047	17.871338
6.8007812	81.05078	17.856354
6.8007812	81.4375	18.15149
6.8007812	81.82422	17.365616
6.8007812	82.59766	18.023346
6.8007812	82.984375	18.094048
6.8007812	83.37109	17.52736
6.8007812	83.75781	17.350557
6.8007812	84.14453	17.39257
6.8007812	84.53125	18.09377
6.8007812	84.91797	16.807495
6.8007812	87.23828	16.82276
6.8007812	87.625	16.897694
6.8007812	88.01172	16.760668
6.8007812	88.78516	16.832474
6.8007812	89.171875	16.719719
6.8007812	89.55859	16.398563
6.8007812	89.94531	16.43305
6.8007812	90.33203	16.471745
6.8007812	90.71875	16.44766
6.8007812	91.10547	16.53429
6.8007812	91.87891	16.27145
6.8007812	92.265625	16.390198
6.8007812	92.65234	16.288742
6.8007812	93.03906	16.832651
6.8007812	93.42578	16.615234
6.8007812	93.8125	16.915031
6.8007812	94.19922	16.257896
6.8007812	94.58594	16.151133
6.8007812	94.97266	16.591564
6.8007812	95.359375	16.841225
6.8007812	95.74609	17.016865
6.8007812	96.13281	15.456772
6.8007812	96.51953	15.413048
6.8007812	96.90625	15.484262
6.8007812	97.29297	15.390234
6.8007812	98.06641	15.886621
6.8007812	98.453125	15.731983
6.8007812	98.83984	15.8295765
6.8007812	99.22656	15.926664
6.8007812	99.61328	15.665665
6.8007812	100.0	15.908405
7.1875	1.0	-23.784441
7.1875	1.3867188	-24.258615
7.1875	1.7734375	-22.033363
7.1875	2.1601562	-22.622774
7.1875	2.546875	-22.415407
7.1875	2.9335938	-19.403183
7.1875	3.3203125	-15.928822
7.1875	3.7070312	-14.018276
7.1875	4.09375	-11.544239
7.1875	4.4804688	-9.465656
7.1875	4.8671875	-7.8538437
7.1875	5.2539062	-6.075306
7.1875	5.640625	-4.807369
7.1875	6.0273438	-2.9747505
7.1875	6.4140625	-1.0224342
7.1875	6.8007812	-1.0643158
7.1875	7.1875	0.7302551
7.1875	7.5742188	1.364357
7.1875	7.9609375	2.399414
7.1875	8.347656	3.0629654
7.1875	8.734375	3.5840073
7.1875	9.121094	6.094013
7.1875	9.5078125	5.9278946
7.1875	9.894531	6.868717
7.1875	10.28125	8.247892
7.1875	10.667969	8.815067
7.1875	11.0546875	8.673157
7.1875	11.441406	10.363468
7.1875	11.828125	9.571482
7.1875	12.214844	9.969353
7.1875	12.6015625	9.652729
7.1875	12.988281	9.517319
7.1875	13.375	11.798725
7.1875	13.761719	11.126522
7.1875	14.1484375	11.547182
7.1875	14.535156	11.983883
7.1875	14.921875	12.883419
7.1875	15.308594	12.540916
7.1875	15.6953125	13.047415
7.1875	16.082031	13.66127
7.1875	16.46875	13.776272
7.1875	16.855469	14.001715
7.1875	17.242188	13.832619
7.1875	17.628906	14.990828
7.1875	18.015625	14.162357
7.1875	18.402344	15.904762
7.1875	18.789062	14.922195
7.1875	19.175781	15.537773
7.1875	19.5625	14.991722
7.1875	19.949219	15.301603
7.1875	20.335938	16.14058
7.1875	20.722656	16.281775
7.1875	21.109375	15.78875
7.1875	21.496094	16.620739
7.1875	21.882812	17.645336
7.1875	22.269531	16.782495
7.1875	22.65625	17.699518
7.1875	23.042969	17.252441
7.1875	23.429688	17.858149
7.1875	23.816406	17.293718
7.1875	24.203125	17.38984
7.1875	24.976562	17.768017
7.1875	25.363281	17.58842
7.1875	25.75	17.915539
7.1875	26.136719	17.707304
7.1875	26.523438	17.722141
7.1875	26.910156	18.350008
7.1875	27.296875	17.85846
7.1875	27.683594	18.865622
7.1875	28.070312	18.575369
7.1875	28.457031	18.965282
7.1875	28.84375	18.930265
7.1875	29.617188	18.405415
7.1875	30.003906	18.944023
7.1875	30.390625	18.912315
7.1875	30.777344	18.660263
7.1875	31.164062	18.919672
7.1875	31.550781	18.952011
7.1875	31.9375	18.845324
7.1875	32.710938	18.85135
7.1875	33.484375	19.244694
7.1875	33.871094	19.035158
7.1875	34.257812	19.378815
7.1875	34.64453	19.731272
7.1875	35.03125	19.028856
7.1875	35.41797	19.742104
7.1875	35.804688	20.05142
7.1875	36.578125	19.462662
7.1875	37.351562	20.176321
7.1875	37.73828	19.496815
7.1875	38.125	19.682331
7.1875	38.51172	19.444931
7.1875	38.898438	19.196024
7.1875	39.671875	20.01136
7.1875	40.445312	20.232811
7.1875	40.83203	20.106682
7.1875	41.21875	19.309608
7.1875	41.992188	20.145674
7.1875	42.378906	20.150623
7.1875	42.765625	19.969181
7.1875	44.3125	19.9951
7.1875	47.40625	19.604458
7.1875	48.953125	19.321426
7.1875	49.726562	20.164902
7.1875	50.5	19.67215
7.1875	53.59375	19.33316
7.1875	55.140625	19.444637
7.1875	56.6875	19.891933
7.1875	59.78125	20.065845
7.1875	62.875	19.260866
7.1875	65.96875	19.362387
7.1875	69.0625	19.029594
7.1875	72.15625	18.889715
7.1875	73.703125	18.97218
7.1875	74.08984	18.980146
7.1875	74.47656	19.108702
7.1875	75.25	18.888168
7.1875	76.02344	19.060616
7.1875	76.41016	18.8519
7.1875	76.796875	18.60507
7.1875	78.34375	18.764277
7.1875	81.4375	18.669235
7.1875	82.984375	18.608574
7.1875	83.37109	17.966145
7.1875	83.75781	18.03915
7.1875	84.14453	18.077353
7.1875	84.53125	17.984322
7.1875	87.625	17.759537
7.1875	89.171875	17.867678
7.1875	89.55859	18.058498
7.1875	89.94531	17.891235
7.1875	90.33203	16.98249
7.1875	90.71875	16.986107
7.1875	92.265625	17.369967
7.1875	92.65234	17.778389
7.1875	93.03906	16.686096
7.1875	93.42578	16.692007
7.1875	93.8125	16.758547
7.1875	94.19922	16.769707
7.1875	94.58594	16.63586
7.1875	94.97266	16.644245
7.1875	95.359375	16.237253
7.1875	95.74609	16.500534
7.1875	96.13281	16.512266
7.1875	96.90625	16.92997
7.1875	98.453125	15.690571
7.1875	98.83984	15.724152
7.1875	99.22656	15.893646
7.1875	99.61328	16.002796
7.1875	100.0	16.1751
7.5742188	1.0	-24.810455
